Account.p_c_ExternalID__c,LastName,FirstName,MAILINGSTREET,MAILINGCITY,MAILINGSTATE,MAILINGPOSTALCODE,MAILINGCOUNTRY,FAX,ASSISTANTPHONE,EMAIL,ASSISTANTNAME,LEADSOURCE,BIRTHDATE,DESCRIPTION,HASOPTEDOUTOFEMAIL,DONOTCALL,P_C_CHECKBOX__C,P_C_CURRENCY__C,P_C_DATE__C,P_C_DATETIME__C,P_C_MULTIPICKLIST__C,P_C_NUMBER__C,P_C_PERCENT__C,P_C_PHONENUMBER__C,P_C_PICKLIST__C,P_C_TEXT__C,P_C_TEXTAREA__C,P_C_TEXTAREARICH__C,P_C_TEXTENCRYPTED__C,P_C_URL__C,P_C_EMAIL__C,p_c_ExternalID__c,p_c_Case__r.p_c_ExternalID__c,p_c_customobj_contact2__r.p_c_ExternalID__c
UniAmerica Inc,UniAmerica  Ithapu,Naveen Ithapu,Street,City,Telangana,636007,India,1212Ass,12121212,testcase1@automation.gainsighttest.com,Assistant Name,Partner Referral,-1,sample Desciprtion,TRUE,TRUE,FALSE,1212,-1,-1,MPvalue1;MPvalue2,1212,12,111222,Pvalue1,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mPAAQ,Case.Copilot_Auto001,ContObj2.Copilot_Auto001
UniAmerica Inc,UniAmerica  Maaz,Ahmed Jamal,Street,City,Telangana,636007,India,1212Ass,12121212,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,-1,sample Desciprtion,FALSE,TRUE,FALSE,1212,-1,-1,MPvalue1;MPvalue2,1212,12,111222,Pvalue1,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mQAAQ,Case.Copilot_Auto002,ContObj2.Copilot_Auto002
UniAmerica Inc,UniAmerica  Kotagiri,Akhila,Street,City,Telangana,636007,India,1212Ass,12121212,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,-1,sample Desciprtion,FALSE,TRUE,FALSE,1212,-1,-1,MPvalue1;MPvalue2,1212,12,111222,Pvalue1,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mRAAQ,Case.Copilot_Auto003,ContObj2.Copilot_Auto003
UniAmerica Inc,UniAmerica  Jain,Ankit,Street,City,Telangana,636007,India,1212Ass,12121212,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,-1,sample Desciprtion,FALSE,TRUE,FALSE,1212,-1,-1,MPvalue1;MPvalue2,1212,12,111222,Pvalue1,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mSAAQ,Case.Copilot_Auto004,ContObj2.Copilot_Auto004
East Coast Traders,East  Khan,Azharuddin,Street,City,Telangana,636007,India,1212Ass,12121212,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,-1,sample Desciprtion,FALSE,TRUE,FALSE,1212,-1,-1,MPvalue1;MPvalue2,1212,12,111222,Pvalue1,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mTAAQ,Case.Copilot_Auto005,ContObj2.Copilot_Auto005
East Coast Traders,East  Tiwary,Chandramani,Street,City,Telangana,636007,India,1212Ass,12121212,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,-1,sample Desciprtion,FALSE,TRUE,FALSE,1212,-1,-1,MPvalue1;MPvalue2,1212,12,111222,Pvalue1,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mUAAQ,Case.Copilot_Auto006,ContObj2.Copilot_Auto006
East Coast Traders,East  Baig,Farhatulla Mirza,Street,City,Telangana,636007,India,1212Ass,12121212,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,-1,sample Desciprtion,FALSE,TRUE,FALSE,1212,-1,-1,MPvalue1;MPvalue2,1212,12,111222,Pvalue1,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mVAAQ,Case.Copilot_Auto007,ContObj2.Copilot_Auto007
East Coast Traders,East  Vivek,Ganesan,Street,City,Telangana,636007,India,1212Ass,12121212,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,-1,sample Desciprtion,FALSE,TRUE,FALSE,1212,-1,-1,MPvalue1;MPvalue2,1212,12,111222,Pvalue1,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mWAAQ,Case.Copilot_Auto008,ContObj2.Copilot_Auto008
East Coast Traders,East  Naik,Gayathri,Street,City,Telangana,636008,India,1213Ass,12121213,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,0,sample Desciprtion,FALSE,TRUE,FALSE,1213,0,0,MPvalue1;MPvalue3,1213,13,111223,Pvalue2,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mXAAQ,Case.Copilot_Auto000,ContObj2.Copilot_Auto000
East Coast Traders,East  Golla,Giri Babu,Street,City,Telangana,636009,India,1214Ass,12121214,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,1,sample Desciprtion,FALSE,TRUE,FALSE,1214,1,1,MPvalue1;MPvalue4,1214,14,111224,Pvalue3,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mYAAQ,Case.Copilot_Auto001,ContObj2.Copilot_Auto001
East Coast Traders,East  Kommasani,Govardhan,Street,City,Telangana,636010,India,1215Ass,12121215,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,2,sample Desciprtion,FALSE,TRUE,FALSE,1215,2,2,MPvalue1;MPvalue5,1215,15,111225,Pvalue4,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mZAAQ,Case.Copilot_Auto002,ContObj2.Copilot_Auto002
East Coast Traders,East  Vadlamudi,Hari babu,Street,City,Telangana,636011,India,1216Ass,12121216,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,3,sample Desciprtion,FALSE,TRUE,FALSE,1216,3,3,MPvalue1;MPvalue6,1216,16,111226,Pvalue5,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0maAAA,Case.Copilot_Auto003,ContObj2.Copilot_Auto003
East Coast Traders,East  Siripurapu,Jagadeesh,Street,City,Telangana,636012,India,1217Ass,12121217,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,4,sample Desciprtion,FALSE,TRUE,FALSE,1217,4,4,MPvalue1;MPvalue7,1217,17,111227,Pvalue6,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mbAAA,Case.Copilot_Auto004,ContObj2.Copilot_Auto004
East Coast Traders,East  Vunnam,Jaya Prakash,Street,City,Telangana,636013,India,1218Ass,12121218,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,5,sample Desciprtion,FALSE,TRUE,FALSE,1218,5,5,MPvalue1;MPvalue8,1218,18,111228,Pvalue7,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mcAAA,Case.Copilot_Auto005,ContObj2.Copilot_Auto005
East Coast Traders,East  Gubbala,Kiran Kumar,Street,City,Telangana,636014,India,1219Ass,12121219,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,6,sample Desciprtion,FALSE,TRUE,FALSE,1219,6,6,MPvalue1;MPvalue9,1219,19,111229,Pvalue8,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mdAAA,Case.Copilot_Auto006,ContObj2.Copilot_Auto006
East Coast Traders,East  Sarangam,Krishna Sekhar,Street,City,Telangana,636015,India,1220Ass,12121220,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,7,sample Desciprtion,FALSE,TRUE,FALSE,1220,7,7,MPvalue1;MPvalue10,1220,20,111230,Pvalue9,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0meAAA,Case.Copilot_Auto007,ContObj2.Copilot_Auto007
East Coast Traders,East  Kilari,Murali Krishna,Street,City,Telangana,636016,India,1221Ass,12121221,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,8,sample Desciprtion,FALSE,TRUE,FALSE,1221,8,8,MPvalue1;MPvalue11,1221,21,111231,Pvalue10,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mfAAA,Case.Copilot_Auto008,ContObj2.Copilot_Auto008
East Coast Traders,East  Kavali,Murthy,Street,City,Telangana,636017,India,1222Ass,12121222,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,9,sample Desciprtion,FALSE,TRUE,FALSE,1222,9,9,MPvalue1;MPvalue12,1222,22,111232,Pvalue11,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mgAAA,Case.Copilot_Auto009,ContObj2.Copilot_Auto009
East Coast Traders,East  Sumesh,Narayanan,Street,City,Telangana,636018,India,1223Ass,12121223,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,10,sample Desciprtion,FALSE,TRUE,FALSE,1223,10,10,MPvalue1;MPvalue13,1223,23,111233,Pvalue12,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mhAAA,Case.Copilot_Auto000,ContObj2.Copilot_Auto000
East Coast Traders,East  Dalal,Pawel,Street,City,Telangana,636019,India,1224Ass,12121224,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,11,sample Desciprtion,FALSE,TRUE,FALSE,1224,11,11,MPvalue1;MPvalue14,1224,24,111234,Pvalue13,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0miAAA,Case.Copilot_Auto001,ContObj2.Copilot_Auto001
East Coast Traders,East  Parthiban,Periasami,Street,City,Telangana,636020,India,1225Ass,12121225,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,12,sample Desciprtion,FALSE,TRUE,FALSE,1225,12,12,MPvalue1;MPvalue15,1225,25,111235,Pvalue14,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mjAAA,Case.Copilot_Auto002,ContObj2.Copilot_Auto002
East Coast Traders,East  Saraswathi,Pradeep,Street,City,Telangana,636021,India,1226Ass,12121226,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,13,sample Desciprtion,FALSE,TRUE,FALSE,1226,13,13,MPvalue1;MPvalue16,1226,26,111236,Pvalue15,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mkAAA,Case.Copilot_Auto003,ContObj2.Copilot_Auto003
East Coast Traders,East  Mendu,Prashanthi,Street,City,Telangana,636022,India,1227Ass,12121227,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,14,sample Desciprtion,FALSE,TRUE,FALSE,1227,14,14,MPvalue1;MPvalue17,1227,27,111237,Pvalue16,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mlAAA,Case.Copilot_Auto004,ContObj2.Copilot_Auto004
East Coast Traders,East  Avinash,Pulimi,Street,City,Telangana,636023,India,1228Ass,12121228,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,15,sample Desciprtion,FALSE,TRUE,FALSE,1228,15,15,MPvalue1;MPvalue18,1228,28,111238,Pvalue17,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mmAAA,Case.Copilot_Auto005,ContObj2.Copilot_Auto005
UBAF Arab American Bank,UBAF  Kuditipudi,Raja,Street,City,Telangana,636024,India,1229Ass,12121229,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,16,sample Desciprtion,FALSE,TRUE,FALSE,1229,16,16,MPvalue1;MPvalue19,1229,29,111239,Pvalue18,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mnAAA,Case.Copilot_Auto006,ContObj2.Copilot_Auto006
UBAF Arab American Bank,UBAF  Yaddanapalli,Rajesh,Street,City,Telangana,636025,India,1230Ass,12121230,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,17,sample Desciprtion,FALSE,TRUE,FALSE,1230,17,17,MPvalue1;MPvalue20,1230,30,111240,Pvalue19,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0moAAA,Case.Copilot_Auto007,ContObj2.Copilot_Auto007
UBAF Arab American Bank,UBAF  Bankuru,Ramesh,Street,City,Telangana,636026,India,1231Ass,12121231,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,18,sample Desciprtion,FALSE,TRUE,FALSE,1231,18,18,MPvalue1;MPvalue21,1231,31,111241,Pvalue20,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mpAAA,Case.Copilot_Auto008,ContObj2.Copilot_Auto008
UBAF Arab American Bank,UBAF  Gurram,Ranjith Kumar,Street,City,Telangana,636027,India,1232Ass,12121232,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,19,sample Desciprtion,FALSE,TRUE,FALSE,1232,19,19,MPvalue1;MPvalue22,1232,32,111242,Pvalue21,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mqAAA,Case.Copilot_Auto009,ContObj2.Copilot_Auto009
UBAF Arab American Bank,UBAF  Ravela,Renetha,Street,City,Telangana,636028,India,1233Ass,12121233,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,20,sample Desciprtion,FALSE,TRUE,FALSE,1233,20,20,MPvalue1;MPvalue23,1233,33,111243,Pvalue22,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mrAAA,Case.Copilot_Auto000,ContObj2.Copilot_Auto000
UBAF Arab American Bank,UBAF  Dugar,Sandeep,Street,City,Telangana,636029,India,1234Ass,12121234,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,21,sample Desciprtion,FALSE,TRUE,FALSE,1234,21,21,MPvalue1;MPvalue24,1234,34,111244,Pvalue23,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0msAAA,Case.Copilot_Auto001,ContObj2.Copilot_Auto001
UBAF Arab American Bank,UBAF  Dontharaju,Sandy,Street,City,Telangana,636030,India,1235Ass,12121235,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,22,sample Desciprtion,FALSE,TRUE,FALSE,1235,22,22,MPvalue1;MPvalue25,1235,35,111245,Pvalue24,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mtAAA,Case.Copilot_Auto002,ContObj2.Copilot_Auto002
UBAF Arab American Bank,UBAF  Thounajam,Santa,Street,City,Telangana,636031,India,1236Ass,12121236,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,23,sample Desciprtion,FALSE,TRUE,FALSE,1236,23,23,MPvalue1;MPvalue26,1236,36,111246,Pvalue25,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0muAAA,Case.Copilot_Auto003,ContObj2.Copilot_Auto003
UBAF Arab American Bank,UBAF  Chikoti,Santosh,Street,City,Telangana,636032,India,1237Ass,12121237,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,24,sample Desciprtion,FALSE,TRUE,FALSE,1237,24,24,MPvalue1;MPvalue27,1237,37,111247,Pvalue26,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mvAAA,Case.Copilot_Auto004,ContObj2.Copilot_Auto004
UBAF Arab American Bank,UBAF  Gutha,Siddhartha,Street,City,Telangana,636033,India,1238Ass,12121238,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,25,sample Desciprtion,FALSE,TRUE,FALSE,1238,25,25,MPvalue1;MPvalue28,1238,38,111248,Pvalue27,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0mwAAA,Case.Copilot_Auto005,ContObj2.Copilot_Auto005
UBAF Arab American Bank,UBAF  Nasika,Siva Prasad,Street,City,Telangana,636034,India,1239Ass,12121239,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,26,sample Desciprtion,FALSE,TRUE,FALSE,1239,26,26,MPvalue1;MPvalue29,1239,39,111249,Pvalue28,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h0n2AAA,Case.Copilot_Auto006,ContObj2.Copilot_Auto006
UBAF Arab American Bank,UBAF  Jha,Sneha,Street,City,Telangana,636035,India,1240Ass,12121240,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,27,sample Desciprtion,FALSE,TRUE,FALSE,1240,27,27,MPvalue1;MPvalue30,1240,40,111250,Pvalue29,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001h9nXAAQ,Case.Copilot_Auto007,ContObj2.Copilot_Auto007
UBAF Arab American Bank,UBAF  Rallapalli,Sri Vidya,Street,City,Telangana,636036,India,1241Ass,12121241,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,28,sample Desciprtion,FALSE,TRUE,FALSE,1241,28,28,MPvalue1;MPvalue31,1241,41,111251,Pvalue30,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001hA2rAAE,Case.Copilot_Auto008,ContObj2.Copilot_Auto008
UBAF Arab American Bank,UBAF  Pulagam,Srinivas,Street,City,Telangana,636037,India,1242Ass,12121242,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,29,sample Desciprtion,FALSE,TRUE,FALSE,1242,29,29,MPvalue1;MPvalue32,1242,42,111252,Pvalue31,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001hP6kAAE,Case.Copilot_Auto009,ContObj2.Copilot_Auto009
UBAF Arab American Bank,UBAF  Padmanabhan,Sunand,Street,City,Telangana,636038,India,1243Ass,12121243,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,30,sample Desciprtion,FALSE,TRUE,FALSE,1243,30,30,MPvalue1;MPvalue33,1243,43,111253,Pvalue32,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001y6MOAAY,Case.Copilot_Auto000,ContObj2.Copilot_Auto000
Veritas Software,Veritas  Agrawal,Swatantra ,Street,City,Telangana,636039,India,1244Ass,12121244,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,31,sample Desciprtion,FALSE,TRUE,FALSE,1244,31,31,MPvalue1;MPvalue34,1244,44,111254,Pvalue33,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001y6MPAAY,Case.Copilot_Auto001,ContObj2.Copilot_Auto001
Veritas Software,Veritas  Parava,Swetha,Street,City,Telangana,636040,India,1245Ass,12121245,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,32,sample Desciprtion,FALSE,TRUE,FALSE,1245,32,32,MPvalue1;MPvalue35,1245,45,111255,Pvalue34,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001y6MQAAY,Case.Copilot_Auto002,ContObj2.Copilot_Auto002
Veritas Software,Veritas  Gali,Ugesh,Street,City,Telangana,636041,India,1246Ass,12121246,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,33,sample Desciprtion,FALSE,TRUE,FALSE,1246,33,33,MPvalue1;MPvalue36,1246,46,111256,Pvalue35,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001y6MRAAY,Case.Copilot_Auto003,ContObj2.Copilot_Auto003
Veritas Software,Veritas  Thumalapalli,Ramanjaneya Kumar ,Street,City,Telangana,636042,India,1247Ass,12121247,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,34,sample Desciprtion,FALSE,TRUE,FALSE,1247,34,34,MPvalue1;MPvalue37,1247,47,111257,Pvalue36,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001y6MSAAY,Case.Copilot_Auto004,ContObj2.Copilot_Auto004
Veritas Software,Veritas  Sundaresan,Vellaichamy,Street,City,Telangana,636043,India,1248Ass,12121248,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,35,sample Desciprtion,FALSE,TRUE,FALSE,1248,35,35,MPvalue1;MPvalue38,1248,48,111258,Pvalue37,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001y6MTAAY,Case.Copilot_Auto005,ContObj2.Copilot_Auto005
Veritas Software,Veritas  Gayam,Santosh Reddy,Street,City,Telangana,636044,India,1249Ass,12121249,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,36,sample Desciprtion,FALSE,TRUE,FALSE,1249,36,36,MPvalue1;MPvalue39,1249,49,111259,Pvalue38,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000001y6MUAAY,Case.Copilot_Auto006,ContObj2.Copilot_Auto006
Veritas Software,Veritas  Pucchakayala,Raj Kiran,Street,City,Telangana,636045,India,1250Ass,12121250,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,37,sample Desciprtion,FALSE,TRUE,FALSE,1250,37,37,MPvalue1;MPvalue40,1250,50,111260,Pvalue39,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000002kivSAAQ,Case.Copilot_Auto007,ContObj2.Copilot_Auto007
Veritas Software,Veritas  Gunasekaran,Suresh,Street,City,Telangana,636046,India,1251Ass,12121251,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,38,sample Desciprtion,FALSE,TRUE,FALSE,1251,38,38,MPvalue1;MPvalue41,1251,51,111261,Pvalue40,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000002kivTAAQ,Case.Copilot_Auto008,ContObj2.Copilot_Auto008
Veritas Software,Veritas  Pulluri,Sai Ram,Street,City,Telangana,636047,India,1252Ass,12121252,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,39,sample Desciprtion,FALSE,TRUE,FALSE,1252,39,39,MPvalue1;MPvalue42,1252,52,111262,Pvalue41,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000002kivUAAQ,Case.Copilot_Auto009,ContObj2.Copilot_Auto009
Veritas Software,Veritas  Burle,Ganesh,Street,City,Telangana,636048,India,1253Ass,12121253,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,40,sample Desciprtion,FALSE,TRUE,FALSE,1253,40,40,MPvalue1;MPvalue43,1253,53,111263,Pvalue42,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000002kivVAAQ,Case.Copilot_Auto000,ContObj2.Copilot_Auto000
Veritas Software,Veritas  Kamsali,Bindhu Madhavi ,Street,City,Telangana,636049,India,1254Ass,12121254,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,41,sample Desciprtion,FALSE,TRUE,FALSE,1254,41,41,MPvalue1;MPvalue44,1254,54,111264,Pvalue43,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000002kizdAAA,Case.Copilot_Auto001,ContObj2.Copilot_Auto001
Veritas Software,Veritas  Kalisipudi,Ramya,Street,City,Telangana,636050,India,1255Ass,12121255,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,42,sample Desciprtion,FALSE,TRUE,FALSE,1255,42,42,MPvalue1;MPvalue45,1255,55,111265,Pvalue44,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000002kizeAAA,Case.Copilot_Auto002,ContObj2.Copilot_Auto002
Veritas Software,Veritas  Kumar,Sandeep Kumar,Street,City,Telangana,636051,India,1256Ass,12121256,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,43,sample Desciprtion,FALSE,TRUE,FALSE,1256,43,43,MPvalue1;MPvalue46,1256,56,111266,Pvalue45,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000002kizfAAA,Case.Copilot_Auto003,ContObj2.Copilot_Auto003
Veritas Software,Veritas  Ithapu,Naveen Ithapu,Street,City,Telangana,636052,India,1257Ass,12121257,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,44,sample Desciprtion,FALSE,TRUE,FALSE,1257,44,44,MPvalue1;MPvalue47,1257,57,111267,Pvalue46,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000002kizgAAA,Case.Copilot_Auto004,ContObj2.Copilot_Auto004
Veritas Software,Veritas  Maaz,Ahmed Jamal,Street,City,Telangana,636053,India,1258Ass,12121258,testCopilot@automation.gainsighttest.com,Assistant Name,Partner Referral,45,sample Desciprtion,FALSE,TRUE,FALSE,1258,45,45,MPvalue1;MPvalue48,1258,58,111268,Pvalue47,text,texttexttext,<u><i>texttexttexttext</i></u>text,Encryptedtext,http://www.google.com,testCopilot@automation.gainsighttest.com,0031a000002kizhAAA,Case.Copilot_Auto005,ContObj2.Copilot_Auto005
