"Account.Data_ExternalId__c","lastname","MAILINGSTREET","MAILINGCITY","MAILINGSTATE","MAILINGPOSTALCODE","MAILINGCOUNTRY","FAX","ASSISTANTPHONE","EMAIL","ASSISTANTNAME","LEADSOURCE","BIRTHDATE","DESCRIPTION","HASOPTEDOUTOFEMAIL","DONOTCALL","P_C_CHECKBOX__C","P_C_CURRENCY__C","P_C_DATE__C","P_C_DATETIME__C","P_C_MULTIPICKLIST__C","P_C_NUMBER__C","P_C_PERCENT__C","P_C_PHONENUMBER__C","P_C_PICKLIST__C","P_C_TEXT__C","P_C_TEXTAREA__C","P_C_TEXTAREARICH__C","P_C_TEXTENCRYPTED__C","P_C_URL__C","P_C_EMAIL__C","p_c_ExternalID__c","p_c_User__r.Username","p_c_JBCXMobj_Score__r.Name","p_c_Case__r.p_c_ExternalID__c","p_c_customobj_contact2__r.p_c_ExternalID__c"
"Copilot_Auto000","Copilot_Contact51","Street","City","Telangana","636007","India","1212Ass","12121212","pparthiban@gainsighttest.com","Assistant Name","Partner Referral","2015-06-07","sample Desciprtion","FALSE","TRUE","FALSE","1212","2015-07-06","2015-06-30T09:53:49","MPvalue1;MPvalue2","1212","12","111222","Pvalue1","text","texttexttext","<u><i>texttexttexttext</i></u>text","Encryptedtext","http://www.google.com","pparthiban@gainsight.com","Con.Copilot_Auto050","pparthi@gain2.com","A","","ContObj2.Copilot_Auto000"
"Copilot_Auto001","Copilot_Contact52","Street","City","Telangana","636007","India","1212Ass","12121212","testcase1@gainsighttest.com","Assistant Name","Partner Referral","2015-06-07","sample Desciprtion","TRUE","TRUE","FALSE","1212","2015-07-06","2015-06-30T09:53:49","MPvalue1;MPvalue2","1212","12","111222","Pvalue1","text","texttexttext","<u><i>texttexttexttext</i></u>text","Encryptedtext","http://www.google.com","pparthiban@gainsight.com","Con.Copilot_Auto051","pparthi@gain2.com","B","","ContObj2.Copilot_Auto001"
"Copilot_Auto002","Copilot_Contact53","Street","City","Telangana","636007","India","1212Ass","12121212","pparthiban@gainsighttest.com","Assistant Name","Partner Referral","2015-06-07","sample Desciprtion","FALSE","TRUE","FALSE","1212","2015-07-06","2015-06-30T09:53:49","MPvalue1;MPvalue2","1212","12","111222","Pvalue1","text","texttexttext","<u><i>texttexttexttext</i></u>text","Encryptedtext","http://www.google.com","pparthiban@gainsight.com","Con.Copilot_Auto052","pparthi@gain2.com","C","","ContObj2.Copilot_Auto002"
"Copilot_Auto003","Copilot_Contact54","Street","City","Telangana","636007","India","1212Ass","12121212","pparthiban@gainsighttest.com","Assistant Name","Partner Referral","2015-06-07","sample Desciprtion","FALSE","TRUE","FALSE","1212","2015-07-06","2015-06-30T09:53:49","MPvalue1;MPvalue2","1212","12","111222","Pvalue1","text","texttexttext","<u><i>texttexttexttext</i></u>text","Encryptedtext","http://www.google.com","pparthiban@gainsight.com","Con.Copilot_Auto053","pparthi@gain2.com","D","","ContObj2.Copilot_Auto003"
"Copilot_Auto004","Copilot_Contact55","Street","City","Telangana","636007","India","1212Ass","12121212","pparthiban@gainsighttest.com","Assistant Name","Partner Referral","2015-06-07","sample Desciprtion","FALSE","TRUE","FALSE","1212","2015-07-06","2015-06-30T09:53:49","MPvalue1;MPvalue2","1212","12","111222","Pvalue1","text","texttexttext","<u><i>texttexttexttext</i></u>text","Encryptedtext","http://www.google.com","pparthiban@gainsight.com","Con.Copilot_Auto054","pparthi@gain2.com","E","","ContObj2.Copilot_Auto004"
"Copilot_Auto005","Copilot_Contact56","Street","City","Telangana","636007","India","1212Ass","12121212","pparthiban@gainsighttest.com","Assistant Name","Partner Referral","2015-06-07","sample Desciprtion","FALSE","TRUE","FALSE","1212","2015-07-06","2015-06-30T09:53:49","MPvalue1;MPvalue2","1212","12","111222","Pvalue1","text","texttexttext","<u><i>texttexttexttext</i></u>text","Encryptedtext","http://www.google.com","pparthiban@gainsight.com","Con.Copilot_Auto055","pparthi@gain2.com","F","","ContObj2.Copilot_Auto005"
"Copilot_Auto006","Copilot_Contact57","Street","City","Telangana","636007","India","1212Ass","12121212","pparthiban@gainsighttest.com","Assistant Name","Partner Referral","2015-06-07","sample Desciprtion","FALSE","TRUE","FALSE","1212","2015-07-06","2015-06-30T09:53:49","MPvalue1;MPvalue2","1212","12","111222","Pvalue1","text","texttexttext","<u><i>texttexttexttext</i></u>text","Encryptedtext","http://www.google.com","pparthiban@gainsight.com","Con.Copilot_Auto056","pparthi@gain2.com","A","","ContObj2.Copilot_Auto006"
"Copilot_Auto007","Copilot_Contact58","Street","City","Telangana","636007","India","1212Ass","12121212","pparthiban@gainsighttest.com","Assistant Name","Partner Referral","2015-06-07","sample Desciprtion","FALSE","TRUE","FALSE","1212","2015-07-06","2015-06-30T09:53:49","MPvalue1;MPvalue2","1212","12","111222","Pvalue1","text","texttexttext","<u><i>texttexttexttext</i></u>text","Encryptedtext","http://www.google.com","pparthiban@gainsight.com","Con.Copilot_Auto057","pparthi@gain2.com","B","","ContObj2.Copilot_Auto007"
"Copilot_Auto008","Copilot_Contact59","Street","City","Telangana","636007","India","1212Ass","12121212","pparthiban@gainsighttest.com","Assistant Name","Partner Referral","2015-06-07","sample Desciprtion","FALSE","TRUE","FALSE","1212","2015-07-06","2015-06-30T09:53:49","MPvalue1;MPvalue2","1212","12","111222","Pvalue1","text","texttexttext","<u><i>texttexttexttext</i></u>text","Encryptedtext","http://www.google.com","pparthiban@gainsight.com","Con.Copilot_Auto058","pparthi@gain2.com","C","","ContObj2.Copilot_Auto008"
"Copilot_Auto009","Copilot_Contact60","Street","City","Telangana","636007","India","1212Ass","12121212","pparthiban@gainsighttest.com","Assistant Name","Partner Referral","2015-06-07","sample Desciprtion","FALSE","TRUE","FALSE","1212","2015-07-06","2015-06-30T09:53:49","MPvalue1;MPvalue2","1212","12","111222","Pvalue1","text","texttexttext","<u><i>texttexttexttext</i></u>text","Encryptedtext","http://www.google.com","pparthiban@gainsight.com","Con.Copilot_Auto059","pparthi@gain2.com","D","","ContObj2.Copilot_Auto009"
